EDGAR	tremors	?
HEATHER	tremors	?
JIM	tremors	?
MEGAN	tremors	?
OLD FRED	tremors	?
PHAM VAN	tremors	?
RHONDA	tremors	f
VAL	tremors	m
BADALATO	true believer	?
BALLISTICS EXPERT	true believer	?
CONNIE	true believer	?
EDDIE	true believer	m
ESPARZA	true believer	?
FULTON	true believer	?
GANG EXPERT	true believer	?
JUDGE	true believer	?
KITTY	true believer	f
MRS. ESPARZA	true believer	?
MS. GORDON	true believer	?
ORTEGA	true believer	m
REYNARD	true believer	m
ROGER	true believer	m
SHU	true believer	m
SKLAROFF	true believer	?
STIPE	true believer	?
ALBERT	twin peaks: fire walk with me	?
BOB'S VOICE	twin peaks: fire walk with me	?
BOBBY	twin peaks: fire walk with me	m
CABLE	twin peaks: fire walk with me	?
CARL	twin peaks: fire walk with me	?
CLIFF	twin peaks: fire walk with me	?
COLE	twin peaks: fire walk with me	?
COOPER	twin peaks: fire walk with me	?
DESMOND	twin peaks: fire walk with me	m
DONNA	twin peaks: fire walk with me	f
ED	twin peaks: fire walk with me	?
HAROLD	twin peaks: fire walk with me	?
IRENE	twin peaks: fire walk with me	?
JACK	twin peaks: fire walk with me	?
JACOBY	twin peaks: fire walk with me	?
JACQUES	twin peaks: fire walk with me	?
JAMES	twin peaks: fire walk with me	m
JERRY	twin peaks: fire walk with me	?
JOSIE	twin peaks: fire walk with me	?
LAURA	twin peaks: fire walk with me	f
LELAND	twin peaks: fire walk with me	m
LEO	twin peaks: fire walk with me	?
MAN FROM ANOTHER PLACE	twin peaks: fire walk with me	?
NORMA	twin peaks: fire walk with me	?
PETE	twin peaks: fire walk with me	?
SARAH	twin peaks: fire walk with me	?
SHELLY	twin peaks: fire walk with me	?
STANLEY	twin peaks: fire walk with me	m
TERESA	twin peaks: fire walk with me	?
TRUMAN	twin peaks: fire walk with me	?
ABRAMS	the verdict	?
ALITO	the verdict	?
BISHOP	the verdict	?
CLAIRE	the verdict	?
CONCANNON	the verdict	m
DONEGHY	the verdict	?
DR. THOMPSON	the verdict	m
DR. TOWLER	the verdict	m
GALVIN	the verdict	m
GRUBER	the verdict	m
JIMMY	the verdict	?
JUDGE	the verdict	m
KATHY	the verdict	f
LAURA	the verdict	f
MAID	the verdict	?
MARY ROONEY	the verdict	?
MICKEY	the verdict	m
ROONEY	the verdict	?
SALLY	the verdict	f
TOWLER	the verdict	?
VOICE	the verdict	?
YOUNG LAWYER	the verdict	?
ALONZO HOGUE	the war of the worlds	?
CHIEF OF STAFF	the war of the worlds	?
CLAYTON	the war of the worlds	m
COLONEL	the war of the worlds	?
FIDDLER	the war of the worlds	?
GENERAL MANN	the war of the worlds	?
GRATZMAN	the war of the worlds	?
M.P. DRIVER	the war of the worlds	?
PASTOR COLLINS	the war of the worlds	?
RADIO VOICE	the war of the worlds	?
RANGER	the war of the worlds	?
SALVADOR	the war of the worlds	?
SECRETARY	the war of the worlds	?
SHERIFF	the war of the worlds	?
SYLVIA	the war of the worlds	f
WASH PERRY	the war of the worlds	?
BOB	new nightmare	m
CHASE	new nightmare	m
DR. HEFNER	new nightmare	?
DYLAN	new nightmare	m
HEATHER	new nightmare	f
HIGHWAY PATROLMAN #1	new nightmare	?
HOST	new nightmare	?
JOHN SAXON	new nightmare	m
JULIE	new nightmare	?
MAN'S VOICE	new nightmare	?
ROBERT ENGLUND	new nightmare	?
SARA	new nightmare	?
WES	new nightmare	?
ALICE	white squall	?
ALL	white squall	?
BILL	white squall	?
CHARLES	white squall	?
CHUCK	white squall	m
COMMANDER	white squall	?
DOWNING	white squall	?
FRANCIS	white squall	?
GEORGE	white squall	?
JOHN	white squall	m
LAWFORD	white squall	?
MIDDY	white squall	?
PHIL	white squall	?
RICK	white squall	?
ROBIN	white squall	?
SANDERS	white squall	?
SKIPPER	white squall	m
TERRY	white squall	?
TOD	white squall	?
TYLER	white squall	?
WILL	white squall	?
ARTIE	wild at heart	?
BEANY	wild at heart	?
BLACK MAN	wild at heart	?
BOBBY	wild at heart	m
BUCK	wild at heart	?
CALLER #1	wild at heart	?
CHET	wild at heart	?
DROP SHADOW	wild at heart	?
ERV	wild at heart	?
GEORGE	wild at heart	?
GOOD WITCH	wild at heart	?
IDIOT PUNK	wild at heart	?
JOHNNIE	wild at heart	m
LULA	wild at heart	f
MANAGER	wild at heart	?
MARIETTA	wild at heart	f
PACE	wild at heart	?
PERDITA	wild at heart	?
REGGIE	wild at heart	?
REPORTER	wild at heart	?
SAILOR	wild at heart	m
SANTOS	wild at heart	m
CRABTREE	wonder boys	m
GOATEE KID	wonder boys	?
GRADY	wonder boys	m
GREENHUT	wonder boys	?
HANK	wonder boys	?
HANNAH GREEN	wonder boys	f
JAMES LEER	wonder boys	m
MISS SLOVIAK	wonder boys	?
OFFICER PUPCIK	wonder boys	?
SARA	wonder boys	f
SARA'S VOICE	wonder boys	?
TRAXLER	wonder boys	?
VERNON	wonder boys	?
VERNON HARDAPPLE	wonder boys	?
WALTER	wonder boys	?
WALTER'S VOICE	wonder boys	?
CARLOS	the woodsman	m
GIRL	the woodsman	f
LUCAS	the woodsman	m
MAN	the woodsman	?
MARY-KAY	the woodsman	?
ROBIN	the woodsman	f
ROSEN	the woodsman	m
VICKI	the woodsman	f
WALTER	the woodsman	m
BUD	the abyss	m
CATFISH	the abyss	?
COFFEY	the abyss	?
HIPPY	the abyss	?
JAMMER	the abyss	?
LINDSEY	the abyss	f
MONK	the abyss	?
ONE NIGHT	the abyss	?
SONNY	the abyss	?
ANNA	l'avventura	?
ANNA'S FATHER	l'avventura	?
CARABINIERE	l'avventura	?
CLAUDIA	l'avventura	f
CORRADO	l'avventura	?
ETTORE	l'avventura	?
FATHER	l'avventura	?
GIULIA	l'avventura	?
GOFFREDO	l'avventura	?
LIEUTENANT	l'avventura	?
MAN'S VOICE	l'avventura	?
MARSHAL	l'avventura	?
MIDWIFE	l'avventura	?
OLD MAN	l'avventura	?
PATRIZIA	l'avventura	f
RAIMONDO	l'avventura	?
SANDRO	l'avventura	m
WOMAN'S VOICE	l'avventura	?
YOUNG SAILOR	l'avventura	?
ZURIA	l'avventura	?
AGNES	agnes of god	f
ELDERLY NUN	agnes of god	?
EVE	agnes of god	?
LARRY	agnes of god	?
LEVEAU	agnes of god	?
MAMA	agnes of god	?
MARTHA	agnes of god	f
MONSIGNOR	agnes of god	?
MOTHER MIRIAM	agnes of god	f
SISTER ANNE	agnes of god	?
AUDREY	a hard day's night	?
BLONDE	a hard day's night	?
BOY	a hard day's night	m
BOYS	a hard day's night	?
DIRECTOR	a hard day's night	?
FLOOR MANAGER	a hard day's night	?
FRANK	a hard day's night	?
GEORGE	a hard day's night	m
GIRL	a hard day's night	f
GRANDFATHER	a hard day's night	m
JOHN	a hard day's night	m
MILLIE	a hard day's night	f
NORM	a hard day's night	m
PAUL	a hard day's night	m
POLICEMAN	a hard day's night	?
RINGO	a hard day's night	m
SECRETARY	a hard day's night	?
SERGEANT	a hard day's night	?
SHAKE	a hard day's night	?
SIMON	a hard day's night	m
BROUSSARD	alien	?
COMPUTER	alien	?
FAUST	alien	?
HUNTER	alien	m
MELKONIS	alien	?
ROBY	alien	?
STANDARD	alien	m
ACKLAND	alien vs. predator	?
BEAUVAIS	alien vs. predator	?
CASSIE	alien vs. predator	?
DE VRIES	alien vs. predator	?
DILLER	alien vs. predator	?
DRISCOLL	alien vs. predator	?
GUTTIEREZ	alien vs. predator	?
HIROKO	alien vs. predator	?
KAMEN	alien vs. predator	?
MINH	alien vs. predator	?
PARSONS	alien vs. predator	?
REVNA	alien vs. predator	?
YORK	alien vs. predator	?
ADDISON	all about eve	m
BILL	all about eve	m
BIRDIE	all about eve	f
EVE	all about eve	f
GIRL	all about eve	f
KAREN	all about eve	f
LLOYD	all about eve	m
MARGO	all about eve	f
MAX	all about eve	m
MISS CASWELL	all about eve	?
OPERATOR'S VOICE	all about eve	?
PIANIST	all about eve	?
BERNSTEIN	all the president's men	m
BOOKKEEPER	all the president's men	f
BRADLEE	all the president's men	?
CADDY	all the president's men	?
CLAWSEN	all the president's men	?
DAHLBERG	all the president's men	?
DARDIS	all the president's men	?
DEEP THROAT	all the president's men	m
FOREIGN EDITOR	all the president's men	?
HANNAH	all the president's men	?
HUNT	all the president's men	?
IRWIN	all the president's men	?
JANE	all the president's men	?
JUDGE	all the president's men	?
MCCORD	all the president's men	?
MITCHELL	all the president's men	?
MRS. GRAHAM	all the president's men	?
NATIONAL EDITOR	all the president's men	?
ROSENFELD	all the president's men	m
SECRETARY	all the president's men	?
SEGRETTI	all the president's men	m
SIMONS	all the president's men	?
SLOAN	all the president's men	?
SWEET OLD LADY	all the president's men	?
WOODWARD	all the president's men	m
CHOIR TEACHER	american pie	?
COACH MARSHALL	american pie	?
COLLEGE CHICK	american pie	?
FINCH	american pie	?
HEATHER	american pie	f
JESSICA	american pie	f
JIM	american pie	m
JIM'S DAD	american pie	?
KEVIN	american pie	m
KEVIN'S BROTHER	american pie	?
MICHELLE	american pie	f
NADIA	american pie	?
OZ	american pie	m
PORNO-CHANNEL CHICK	american pie	?
SHERMAN	american pie	?
SOPHOMORE CHICK	american pie	?
STIFLER	american pie	m
STIFLER'S MOM	american pie	?
VICKY	american pie	f
AMY	an american werewolf in paris	?
ANDY	an american werewolf in paris	m
CHIEF	an american werewolf in paris	?
CLAUDE	an american werewolf in paris	m
COP	an american werewolf in paris	?
DESK OFFICER	an american werewolf in paris	?
GASTON	an american werewolf in paris	m
LEDUC	an american werewolf in paris	?
MARCEL	an american werewolf in paris	m
SERAFINE	an american werewolf in paris	f
TERRENCE	an american werewolf in paris	?
ANASTASIA	anastasia	?
ANYA	anastasia	f
BARTOK	anastasia	?
DMITRI	anastasia	m
GREGOR	anastasia	?
NICHOLAS	anastasia	?
RASPUTIN	anastasia	?
SOPHIE	anastasia	?
TATIANA	anastasia	?
VLADIMIR	anastasia	m
1ST MAN	annie hall	?
2ND MAN	annie hall	?
ACTOR	annie hall	?
ACTRESS	annie hall	?
ALLISON	annie hall	f
ALVY	annie hall	m
ALVY'S FATHER	annie hall	?
ALVY'S MOTHER	annie hall	?
ALVY'S VOICE	annie hall	?
ALVY'S VOICE-OVER	annie hall	?
ANNIE	annie hall	f
ANNIE'S VOICE	annie hall	?
ANNIE'S VOICE-OVER	annie hall	?
DUANE	annie hall	?
GIRL DATE	annie hall	?
MAN IN LINE	annie hall	?
MOM HALL	annie hall	?
OFFICER	annie hall	?
REPORTER	annie hall	?
ROB	annie hall	m
ROBIN	annie hall	f
TEACHER	annie hall	?
TESSIE	annie hall	?
TONY	annie hall	m
AMERICA	the anniversary party	?
ASTRID	the anniversary party	?
CAL	the anniversary party	m
CLAIR	the anniversary party	f
GINA	the anniversary party	f
JEFFREY	the anniversary party	?
JERRY	the anniversary party	m
JOE	the anniversary party	m
JUDY	the anniversary party	f
MAC	the anniversary party	?
MONICA	the anniversary party	f
PANES	the anniversary party	m
RYAN	the anniversary party	m
SALLY	the anniversary party	f
SKYE	the anniversary party	f
SOPHIA	the anniversary party	f
AZTECA	antz	?
BALA	antz	f
BARBATUS	antz	?
CARPENTER	antz	?
FORMICA	antz	?
HANDMAIDEN #2	antz	?
MOTIVATIONAL COUNSELLOR	antz	?
QUEEN	antz	?
WEAVER	antz	m
Z	antz	m
BLONDE	the apartment	?
BUD	the apartment	m
DOBISCH	the apartment	m
DR. DREYFUSS	the apartment	m
FRAN	the apartment	f
KIRKEBY	the apartment	m
MARGIE	the apartment	f
MATUSCHKA	the apartment	?
MISS OLSEN	the apartment	?
MOFFETT	the apartment	?
MRS. DREYFUSS	the apartment	?
MRS. LIEBERMAN	the apartment	?
SHELDRAKE	the apartment	m
SYLVIA	the apartment	f
TOMMY	the apartment	?
VANDERHOF	the apartment	?
AGENT	apocalypse now	m
AUSTRALIAN	apocalypse now	?
CAPTAIN	apocalypse now	m
CHEF	apocalypse now	m
CHIEF	apocalypse now	m
CIVILIAN	apocalypse now	?
CLEAN	apocalypse now	?
COLBY	apocalypse now	?
COLONEL	apocalypse now	?
GASTON	apocalypse now	?
KILGORE	apocalypse now	m
KURTZ	apocalypse now	m
KURTZ'S WIFE	apocalypse now	?
LANCE	apocalypse now	m
LIEUTENANT	apocalypse now	?
MIKE	apocalypse now	?
MOONBY	apocalypse now	?
RADIO	apocalypse now	?
ROXANNE	apocalypse now	?
SERGEANT	apocalypse now	?
SOLDIER	apocalypse now	?
WILLARD	apocalypse now	m
arctic blue	?
ANNE MARIE	arctic blue	f
CORBETT	arctic blue	m
ERIC	arctic blue	m
KENAI	arctic blue	?
LEMALLE	arctic blue	?
MEYERLING	arctic blue	?
MITCHELL	arctic blue	?
NEFF	arctic blue	?
STATE POLICEMAN	arctic blue	?
VIKING BOB	arctic blue	?
WILDER	arctic blue	?
BEVERLY	as good as it gets	?
CAROL	as good as it gets	f
CHERYL	as good as it gets	?
DOCTOR	as good as it gets	?
DR. BETTES	as good as it gets	f
FRANK	as good as it gets	m
HEAD WAITER	as good as it gets	?
JACKIE	as good as it gets	?
MELVIN	as good as it gets	m
NORA	as good as it gets	?
RAY	as good as it gets	?
SIMON	as good as it gets	m
SPENCER	as good as it gets	?
VINCENT	as good as it gets	?
ZOE	as good as it gets	?
BAIN	assassins	m
CABBY	assassins	?
CONTRACTOR/SCREEN	assassins	?
ELECTRA	assassins	f
ESCORT	assassins	?
KETCHAM	assassins	m
OFFICIAL	assassins	?
RATH	assassins	m
RATH/SCREEN	assassins	?
WOMAN	assassins	?
CHRIS	asylum	?
DIPLOMAT	asylum	?
DOUG	asylum	m
HENRY	asylum	?
HOLLY	asylum	?
HONZA	asylum	?
JAHN	asylum	?
JAROSLAV	asylum	?
JOSH	asylum	m
KATKA	asylum	?
LAWRENCE	asylum	?
MIRA	asylum	?
PAVEL	asylum	m
STUDENT	asylum	?
BELINDA	a walk to remember	?
CYNTHIA	a walk to remember	f
ERIC	a walk to remember	?
HAROLD	a walk to remember	?
JAMIE	a walk to remember	f
LANDON	a walk to remember	m
LUIS	a walk to remember	?
MR. KELLY	a walk to remember	m
REV. SULLIVAN	a walk to remember	?
BIFF	back to the future	?
CLERK	back to the future	?
DICK	back to the future	?
EILEEN	back to the future	?
GEORGE	back to the future	m
MARTY	back to the future	m
MR. ARKY	back to the future	?
N.R.C. AGENT REESE	back to the future	?
OPERATOR	back to the future	?
PROFESSOR EMMETT BROWN	back to the future	m
SUZY	back to the future	?
WAITRESS	back to the future	?
BOY	badlands	?
CATO	badlands	?
CLERK	badlands	?
DEPUTY	badlands	?
FATHER	badlands	?
GIRL	badlands	?
HOLLY	badlands	f
KIT	badlands	m
RICH MAN	badlands	?
ROUGHNECK	badlands	?
SHERIFF	badlands	?
VISITOR	badlands	?
BILLY	the adventures of buckaroo banzai across the 8th dimension	?
BUCKAROO BANZAI	the adventures of buckaroo banzai across the 8th dimension	m
BUCKAROO BANZAI ON TV	the adventures of buckaroo banzai across the 8th dimension	?
CASPER LINDLEY	the adventures of buckaroo banzai across the 8th dimension	?
JOHN BIGBOOT�	the adventures of buckaroo banzai across the 8th dimension	?
JOHN O'CONNOR	the adventures of buckaroo banzai across the 8th dimension	?
JOHN PARKER	the adventures of buckaroo banzai across the 8th dimension	?
NATIONAL SECURITY MAN	the adventures of buckaroo banzai across the 8th dimension	?
NEW JERSEY	the adventures of buckaroo banzai across the 8th dimension	?
PENNY PRIDDY	the adventures of buckaroo banzai across the 8th dimension	f
PERFECT TOMMY	the adventures of buckaroo banzai across the 8th dimension	?
PRESIDENT WIDMARK	the adventures of buckaroo banzai across the 8th dimension	?
PROF. HIKITA	the adventures of buckaroo banzai across the 8th dimension	?
RAWHIDE	the adventures of buckaroo banzai across the 8th dimension	?
RENO	the adventures of buckaroo banzai across the 8th dimension	?
TV ANCHORWOMAN	the adventures of buckaroo banzai across the 8th dimension	?
AUDREY	barton fink	f
BARTON	barton fink	m
CHARLIE	barton fink	m
CLERK	barton fink	?
DEUTSCH	barton fink	m
GARLAND	barton fink	m
GEISLER	barton fink	m
LIPNIK	barton fink	?
LOU	barton fink	?
MASTRIONOTTI	barton fink	m
MAYHEW	barton fink	?
VOICE	barton fink	?
AN I.A. MAN	basic instinct	?
ANDREWS	basic instinct	?
BETH	basic instinct	f
CATHERINE	basic instinct	f
CORRIGAN	basic instinct	?
DETECTIVE	basic instinct	?
GUS	basic instinct	m
LT. WALKER	basic instinct	?
NICK	basic instinct	m
TALCOTT	basic instinct	?
THE WOMAN	basic instinct	?
ALBERT MILO	basquiat	m
ANDY WARHOL	basquiat	m
ANNINA NOSEI	basquiat	?
ARTIST #2	basquiat	?
BASQUIAT	basquiat	m
BENNY	basquiat	m
BIG PINK	basquiat	?
BRUNO	basquiat	?
CHRIS	basquiat	?
COUNTERMAN	basquiat	?
DRIVER	basquiat	?
GEORGE	basquiat	?
GINA	basquiat	f
GREG	basquiat	?
INTERVIEWER	basquiat	m
JACK MILO	basquiat	?
LESHKO	basquiat	?
MARY BOONE	basquiat	?
RAMMELLZEE	basquiat	?
RENE	basquiat	?
SHENGE	basquiat	?
STELLA	basquiat	?
TOXIC	basquiat	?
ALFRED	batman returns	?
BATMAN	batman returns	?
BRUCE	batman returns	m
CATWOMAN	batman returns	?
CHIP	batman returns	?
FAT CLOWN	batman returns	?
MAX	batman returns	m
PENGUIN	batman returns	m
SELINA	batman returns	f
ALFRED	batman and robin	m
BARBARA	batman and robin	?
BATGIRL	batman and robin	?
BATMAN	batman and robin	m
BRUCE	batman and robin	m
DICK	batman and robin	m
FREEZE	batman and robin	?
IVY	batman and robin	f
JULIE	batman and robin	?
MS. B. HAVEN	batman and robin	?
PAMELA	batman and robin	?
ROBIN	batman and robin	m
WOODRUE	batman and robin	?
ALFRED	batman forever	m
BATMAN	batman forever	m
BRUCE	batman forever	m
CHASE	batman forever	f
DICK	batman forever	?
EDWARD	batman forever	?
GUARD	batman forever	?
RIDDLER	batman forever	?
STICKLEY	batman forever	?
TWO-FACE	batman forever	?
ALFRED	batman	?
BATMAN	batman	m
BRUCE	batman	m
DENT	batman	?
DRIVER	batman	?
ECKHARDT	batman	?
EDDIE	batman	?
GRISSOM	batman	?
JACK	batman	?
JOKER	batman	?
KNOX	batman	m
MAYOR	batman	?
NICK	batman	?
ROTELLI	batman	?
VICKI	batman	f
ALISON	bean	f
ANNIE	bean	?
BEAN	bean	?
BERNIE	bean	?
DAVID	bean	m
DOCTOR	bean	?
DOCTOR JACOBSON	bean	?
ELMER	bean	?
GRIERSON	bean	m
JENNIFER	bean	?
KEVIN	bean	?
NURSE	bean	?
REYNOLDS	bean	?
BEAVIS	beavis and butt-head do america	m
BEAVIS/CORNHOLIO	beavis and butt-head do america	?
BORK	beavis and butt-head do america	m
BUTT-HEAD	beavis and butt-head do america	m
DALLAS	beavis and butt-head do america	?
DUMB GUY	beavis and butt-head do america	?
FLEMMING	beavis and butt-head do america	m
MARTHA	beavis and butt-head do america	?
MUDDY	beavis and butt-head do america	?
ADAM	beetle juice	m
BARBARA	beetle juice	f
BETELGEUSE	beetle juice	m
CHARLES	beetle juice	m
DELIA	beetle juice	f
JANE	beetle juice	?
JUNO	beetle juice	?
LYDIA	beetle juice	f
MAXIE	beetle juice	?
OTHO	beetle juice	m
RECEPTIONIST	beetle juice	?
ALLENBY	being there	m
BALDWIN	being there	?
BILLINGS	being there	?
CHANCE	being there	m
COURTNEY	being there	?
DENNIS	being there	?
DENNIS' VOICE	being there	?
DUPONT	being there	?
EVE	being there	f
FIRST LADY	being there	?
FRANKLIN	being there	m
HAYES	being there	?
HULL	being there	?
JEFFREY	being there	?
JOHANNA	being there	?
KARPATOV	being there	?
KAUFMAN	being there	m
KINNEY	being there	?
LOUISE	being there	f
MRS. AUBREY	being there	?
NOVOGROD	being there	?
PRESIDENT	being there	m
RAND	being there	f
SKRAPINOV	being there	m
SMYTHE	being there	?
SOPHIE	being there	?
STIEGLER	being there	?
WILSON	being there	?
AGENT	being john malkovich	?
CABBIE	being john malkovich	?
CRAIG	being john malkovich	m
DON	being john malkovich	?
ELIJAH	being john malkovich	?
ERROLL	being john malkovich	?
FLEMMER	being john malkovich	?
FLORIS	being john malkovich	?
HARRY S. TRUMAN PUPPET	being john malkovich	?
KEVIN BACON	being john malkovich	?
LESTER	being john malkovich	m
LOTTE	being john malkovich	f
MALKOVICH	being john malkovich	m
MANTINI	being john malkovich	?
MAXINE	being john malkovich	f
MERTIN	being john malkovich	?
TINY WOMAN	being john malkovich	?
WENDY	being john malkovich	?
WOMAN #1	being john malkovich	?
BABY SUGGS	beloved	f
BELOVED	beloved	?
DENVER	beloved	f
ELLA	beloved	f
JANEY	beloved	f
LADY JONES	beloved	?
PAUL	beloved	m
SAWYER	beloved	?
SETHE	beloved	?
STAMP PAID	beloved	m
WHITE MAN	beloved	?
ALLAN	the big lebowski	?
BLOND MAN	the big lebowski	?
BRANDT	the big lebowski	m
CHIEF	the big lebowski	?
DA FINO	the big lebowski	?
DIETER	the big lebowski	?
DONNELLY	the big lebowski	?
DONNY	the big lebowski	m
DRIVER	the big lebowski	?
DUDE	the big lebowski	m
LEBOWSKI	the big lebowski	m
MAN	the big lebowski	?
MAUDE	the big lebowski	f
SMOKEY	the big lebowski	?
THE STRANGER	the big lebowski	?
TREEHORN	the big lebowski	?
VOICE	the big lebowski	?
WALTER	the big lebowski	m
WOO	the big lebowski	?
YOUNG MAN	the big lebowski	m
YOUNGER COP	the big lebowski	?
BUCKY	the black dahlia	?
LEE	the black dahlia	?
BLADE	blade ii	m
CHUPA	blade ii	?
DAMASKINOS	blade ii	?
NOMAK	blade ii	?
NURSE	blade ii	?
NYSSA	blade ii	f
REINHARDT	blade ii	?
SCUD	blade ii	?
STEVENS	blade ii	?
WHISTLER	blade ii	m
BLADE	blade	m
CURTIS	blade	?
DRAGONETTI	blade	?
FROST	blade	?
KAM	blade	?
KAREN	blade	f
MIRACIA	blade	?
VANESSA	blade	?
WHISTLER	blade	m
ANNA	book of shadows: blair witch 2	f
COTTER	book of shadows: blair witch 2	m
DOMINI	book of shadows: blair witch 2	?
HEATHER	book of shadows: blair witch 2	f
INTERN	book of shadows: blair witch 2	?
MAN'S VOICE	book of shadows: blair witch 2	?
NICK	book of shadows: blair witch 2	m
SID	book of shadows: blair witch 2	?
WOMAN'S VOICE	book of shadows: blair witch 2	?
ABBY	blood simple.	f
DEBRA	blood simple.	?
KYLE	blood simple.	?
MAN	blood simple.	?
MARTY	blood simple.	m
MEURICE	blood simple.	m
RAY	blood simple.	m
RHODES	blood simple.	?
VISSER	blood simple.	m
WOMAN	blood simple.	?
AUNT BARBARA	bloodmoon	?
BEN	bloodmoon	?
DETECTIVE WILLIAMS	bloodmoon	?
DOROTHY	bloodmoon	f
F.B.I. MAN	bloodmoon	?
FRANK	bloodmoon	?
JEFFREY	bloodmoon	m
MIKE	bloodmoon	?
MR. BEAUMONT	bloodmoon	?
MRS. BEAUMONT	bloodmoon	?
MRS. WILLIAMS	bloodmoon	?
RAYMOND	bloodmoon	?
SANDY	bloodmoon	?
YELLOW MAN	bloodmoon	?
ALESSANDRO	blow	?
AUGUSTO	blow	?
BARBARA	blow	f
CALIBANOS	blow	?
CESAR	blow	?
DEREK	blow	m
DETECTIVE #1	blow	?
DIEGO	blow	m
DR. BAY	blow	?
ERMINE	blow	?
ESCOBAR	blow	m
FRED	blow	m
GARCIA	blow	?
GEORGE	blow	m
GUS	blow	?
KEVIN	blow	?
KRISTINA	blow	f
LEON	blow	?
MIRTHA	blow	f
PROSECUTOR	blow	?
SANTIAGO	blow	?
TUNA	blow	?
2ND JOURNALIST	la battaglia di algeri	?
3RD JOURNALIST	la battaglia di algeri	?
ALGERIAN	la battaglia di algeri	?
ALI	la battaglia di algeri	m
ARNAUD	la battaglia di algeri	?
ASSISTANT COMMISSIONER	la battaglia di algeri	?
BEN M'HIDI	la battaglia di algeri	?
EMPLOYEE	la battaglia di algeri	?
GENERAL	la battaglia di algeri	?
